val_loss,epoch,step,train_loss
0.6229730248451233,0,999,
,0,999,0.048142433166503906
0.7040397524833679,1,1999,
,1,1999,0.0023802684154361486
0.7111590504646301,2,2999,
,2,2999,0.0017210564110428095
0.812251091003418,3,3999,
,3,3999,0.0015885763568803668
0.8165635466575623,4,4999,
,4,4999,0.0008410174632444978
