val_loss,epoch,step,train_loss
0.3341660499572754,0,1022,
,0,1022,0.16674748063087463
0.3168577253818512,1,2045,
,1,2045,0.058972492814064026
0.3001444935798645,2,3068,
,2,3068,0.039508264511823654
0.3092404901981354,3,4091,
,3,4091,0.03375805541872978
0.2986011803150177,4,5114,
,4,5114,0.03106788359582424
