val_loss,epoch,step,train_loss
0.3332180380821228,0,1022,
,0,1022,0.2627362906932831
0.2836914360523224,1,2045,
,1,2045,0.0595216378569603
0.26767289638519287,2,3068,
,2,3068,0.04167214035987854
0.36534401774406433,3,4091,
,3,4091,0.1496247500181198
0.34362295269966125,4,5114,
,4,5114,0.06408130377531052
