val_loss,epoch,step,train_loss
0.6204105615615845,0,999,
,0,999,0.19866730272769928
0.7184032797813416,1,1999,
,1,1999,0.00319698266685009
0.7530992031097412,2,2999,
,2,2999,0.0022283983416855335
0.7631944417953491,3,3999,
,3,3999,0.0016379851149395108
0.7639099955558777,4,4999,
,4,4999,0.0014010885497555137
