val_loss,epoch,step,train_loss
0.4574413597583771,0,1022,
,0,1022,0.2198687493801117
0.38718122243881226,1,2045,
,1,2045,0.09113681316375732
0.3477761447429657,2,3068,
,2,3068,0.06564450263977051
0.3421371281147003,3,4091,
,3,4091,0.051349055022001266
0.3333706557750702,4,5114,
,4,5114,0.043827179819345474
