val_loss,epoch,step,train_loss
0.16105829179286957,0,1022,
,0,1022,0.2008282095193863
0.12045908719301224,1,2045,
,1,2045,0.0067185345105826855
0.12402921169996262,2,3068,
,2,3068,0.0050071487203240395
0.11080086976289749,3,4091,
,3,4091,0.0042891898192465305
0.11794435232877731,4,5114,
,4,5114,0.003199493745341897
